,name,age,height,position,foot,date,mv
11942,guillermo-fratta,21.0,188,Defender - Centre-Back,right,2016-07-01,£765Th.
11943,guillermo-fratta,20.0,188,Defender - Centre-Back,right,2015-01-01,-
11944,jose-alberti,23.0,172,Midfielder - Right Midfield,right,2020-02-11,£315Th.
11945,jose-alberti,19.0,172,Midfielder - Right Midfield,right,2016-01-01,-
11946,kevin-de-los-santos,37.0,172,Goalkeeper,right,2015-07-01,-
11947,kevin-de-los-santos,36.0,172,Goalkeeper,right,2014-01-06,-
11948,leandro-lozano,20.0,169,Defender - Right-Back,right,2019-02-14,-
11949,leandro-lozano,19.0,169,Defender - Right-Back,right,2018-06-01,-
11950,lisandro-perez,20.0,169,Forward - Centre-Forward,right,2020-06-30,£90Th.
11951,lisandro-perez,19.0,169,Forward - Centre-Forward,right,2019-07-01,£90Th.
11952,luciano-olaizola,19.0,169,Midfielder,left,2020-01-01,-
11953,marcelo-tapia,27.0,186,Midfielder - Attacking Midfield,left,2019-02-08,£180Th.
11954,marcelo-tapia,24.0,186,Midfielder - Attacking Midfield,left,2016-07-30,£180Th.
11955,marcelo-tapia,22.0,186,Midfielder - Attacking Midfield,left,2014-08-31,£180Th.
11956,matias-rigoleto,25.0,175,Forward - Centre-Forward,right,2020-01-08,£270Th.
11957,matias-rigoleto,24.0,175,Forward - Centre-Forward,right,2019-01-07,£315Th.
11958,matias-rigoleto,18.0,175,Forward - Centre-Forward,right,2013-01-01,-
11959,mauricio-fratta,20.0,186,Goalkeeper,right,2018-01-13,-
11960,nicolas-baran,29.0,180,Defender - Centre-Back,right,2019-01-07,£405Th.
11961,nicolas-baran,28.0,180,Defender - Centre-Back,right,2018-01-07,£293Th.
11962,nicolas-baran,25.0,180,Defender - Centre-Back,right,2015-08-25,£158Th.
11963,nicolas-baran,24.0,180,Defender - Centre-Back,right,2014-10-01,£158Th.
11964,nicolas-baran,24.0,180,Defender - Centre-Back,right,2014-01-20,£158Th.
11965,nicolas-baran,20.0,180,Defender - Centre-Back,right,2010-07-01,-
11966,nicolas-freitas,33.0,182,Midfielder - Defensive Midfield,right,2020-01-30,£180Th.
11967,nicolas-freitas,32.0,182,Midfielder - Defensive Midfield,right,2019-01-01,£180Th.
11968,nicolas-freitas,31.0,182,Midfielder - Defensive Midfield,right,2018-01-19,£338Th.
11969,nicolas-freitas,30.0,182,Midfielder - Defensive Midfield,right,2017-08-31,£338Th.
11970,nicolas-freitas,29.0,182,Midfielder - Defensive Midfield,right,2016-01-07,£675Th.
11971,nicolas-freitas,29.0,182,Midfielder - Defensive Midfield,right,2015-12-31,£675Th.
11972,nicolas-freitas,28.0,182,Midfielder - Defensive Midfield,right,2015-02-12,£585Th.
11973,nicolas-freitas,27.0,182,Midfielder - Defensive Midfield,right,2014-08-15,£675Th.
11974,nicolas-freitas,26.0,182,Midfielder - Defensive Midfield,right,2013-06-30,£675Th.
11975,nicolas-freitas,25.0,182,Midfielder - Defensive Midfield,right,2012-07-25,£675Th.
11976,nicolas-freitas,25.0,182,Midfielder - Defensive Midfield,right,2012-06-30,£675Th.
11977,nicolas-freitas,24.0,182,Midfielder - Defensive Midfield,right,2011-01-04,£270Th.
11978,nicolas-freitas,22.0,182,Midfielder - Defensive Midfield,right,2009-01-01,-
11979,nicolas-freitas,19.0,182,Midfielder - Defensive Midfield,right,2006-01-01,-
11980,juan-pablo-alvarez,21.0,175,Forward - Right Winger,right,2017-07-01,-
11981,juan-pablo-alvarez,20.0,175,Forward - Right Winger,right,2016-07-01,-
11982,pedro-silva-torrejon,22.0,174,Defender - Left-Back,left,2019-01-24,£90Th.
11983,pedro-silva-torrejon,21.0,174,Defender - Left-Back,left,2018-07-16,£90Th.
11984,pedro-silva-torrejon,21.0,174,Defender - Left-Back,left,2018-06-30,£90Th.
11985,pedro-silva-torrejon,20.0,174,Defender - Left-Back,left,2017-07-19,£135Th.
11986,pedro-silva-torrejon,20.0,174,Defender - Left-Back,left,2017-05-10,£135Th.
11987,pedro-silva-torrejon,20.0,174,Defender - Left-Back,left,2017-02-02,£135Th.
11988,pedro-silva-torrejon,17.0,174,Defender - Left-Back,left,2014-01-01,-
11989,robert-flores,30.0,179,Midfielder - Attacking Midfield,right,2016-08-03,£360Th.
11990,robert-flores,28.0,179,Midfielder - Attacking Midfield,right,2014-07-31,£765Th.
11991,robert-flores,28.0,179,Midfielder - Attacking Midfield,right,2014-01-08,£765Th.
11992,robert-flores,27.0,179,Midfielder - Attacking Midfield,right,2013-01-22,£608Th.
11993,robert-flores,26.0,179,Midfielder - Attacking Midfield,right,2012-01-01,£608Th.
11994,robert-flores,25.0,179,Midfielder - Attacking Midfield,right,2011-07-01,£608Th.
11995,robert-flores,24.0,179,Midfielder - Attacking Midfield,right,2010-07-12,£810Th.
11996,robert-flores,23.0,179,Midfielder - Attacking Midfield,right,2009-07-01,£630Th.
11997,robert-flores,23.0,179,Midfielder - Attacking Midfield,right,2009-06-30,£630Th.
11998,robert-flores,22.0,179,Midfielder - Attacking Midfield,right,2008-08-01,£900Th.
11999,robert-flores,22.0,179,Midfielder - Attacking Midfield,right,2008-07-01,£900Th.
12000,robert-flores,20.0,179,Midfielder - Attacking Midfield,right,2006-01-01,-
12001,rodrigo-gomez,27.0,168,Forward - Right Winger,right,2020-09-09,£720Th.
12002,rodrigo-gomez,27.0,168,Forward - Right Winger,right,2020-06-30,£720Th.
12003,rodrigo-gomez,26.0,168,Forward - Right Winger,right,2019-07-01,£675Th.
12004,rodrigo-gomez,26.0,168,Forward - Right Winger,right,2019-06-30,£675Th.
12005,rodrigo-gomez,26.0,168,Forward - Right Winger,right,2019-01-14,£675Th.
12006,rodrigo-gomez,26.0,168,Forward - Right Winger,right,2018-12-31,£675Th.
12007,rodrigo-gomez,25.0,168,Forward - Right Winger,right,2018-01-10,£1.08m
12008,rodrigo-gomez,23.0,168,Forward - Right Winger,right,2016-07-01,£3.24m
12009,rodrigo-gomez,23.0,168,Forward - Right Winger,right,2015-12-31,£2.48m
12010,rodrigo-gomez,22.0,168,Forward - Right Winger,right,2015-01-12,£900Th.
12011,rodrigo-gomez,21.0,168,Forward - Right Winger,right,2014-08-07,£1.80m
12012,ruben-bentancourt,27.0,186,Forward - Centre-Forward,right,2020-01-28,£450Th.
12013,ruben-bentancourt,26.0,186,Forward - Centre-Forward,right,2019-01-17,£450Th.
12014,ruben-bentancourt,25.0,186,Forward - Centre-Forward,right,2018-01-01,£270Th.
12015,ruben-bentancourt,24.0,186,Forward - Centre-Forward,right,2017-07-24,£270Th.
12016,ruben-bentancourt,24.0,186,Forward - Centre-Forward,right,2017-01-31,£270Th.
12017,ruben-bentancourt,23.0,186,Forward - Centre-Forward,right,2016-09-02,£270Th.
12018,ruben-bentancourt,23.0,186,Forward - Centre-Forward,right,2016-06-30,£270Th.
12019,ruben-bentancourt,22.0,186,Forward - Centre-Forward,right,2015-07-14,£540Th.
12020,ruben-bentancourt,22.0,186,Forward - Centre-Forward,right,2015-06-30,£540Th.
12021,ruben-bentancourt,22.0,186,Forward - Centre-Forward,right,2015-02-07,£1.26m
12022,ruben-bentancourt,22.0,186,Forward - Centre-Forward,right,2015-02-06,£1.26m
12023,ruben-bentancourt,21.0,186,Forward - Centre-Forward,right,2014-08-05,£1.26m
12024,ruben-bentancourt,21.0,186,Forward - Centre-Forward,right,2014-01-31,£45Th.
12025,ruben-bentancourt,18.0,186,Forward - Centre-Forward,right,2011-08-29,-
12026,santiago-arias,29.0,177,Defender - Right-Back,right,2021-06-30,£10.80m
12027,santiago-arias,28.0,177,Defender - Right-Back,right,2020-09-24,£10.80m
12028,santiago-arias,26.0,177,Defender - Right-Back,right,2018-07-31,£16.20m
12029,santiago-arias,21.0,177,Defender - Right-Back,right,2013-07-13,£1.35m
12030,santiago-arias,19.0,177,Defender - Right-Back,right,2011-07-01,£270Th.
12031,santiago-arias,17.0,177,Defender - Right-Back,right,2009-01-01,-
12032,santiago-silva,30.0,180,Forward - Centre-Forward,left,2020-07-01,£360Th.
12033,santiago-silva,30.0,180,Forward - Centre-Forward,left,2020-01-01,£450Th.
12034,santiago-silva,29.0,180,Forward - Centre-Forward,left,2019-01-07,£450Th.
12035,santiago-silva,28.0,180,Forward - Centre-Forward,left,2018-08-28,£450Th.
12036,santiago-silva,28.0,180,Forward - Centre-Forward,left,2018-01-17,£630Th.
12037,santiago-silva,27.0,180,Forward - Centre-Forward,left,2017-01-31,£405Th.
12038,santiago-silva,26.0,180,Forward - Centre-Forward,left,2016-01-01,£405Th.
12039,santiago-silva,25.0,180,Forward - Centre-Forward,left,2015-09-22,£405Th.
12040,santiago-silva,25.0,180,Forward - Centre-Forward,left,2014-12-31,£270Th.
12041,santiago-silva,24.0,180,Forward - Centre-Forward,left,2014-01-01,£270Th.
12042,santiago-silva,21.0,180,Forward - Centre-Forward,left,2011-07-22,£90Th.
12043,santiago-silva,20.0,180,Forward - Centre-Forward,left,2010-07-01,£45Th.
12044,sebastian-abreu,43.0,193,Forward - Centre-Forward,left,2019-07-11,£68Th.
12045,sebastian-abreu,43.0,193,Forward - Centre-Forward,left,2019-04-22,£68Th.
12046,sebastian-abreu,43.0,193,Forward - Centre-Forward,left,2019-01-10,£68Th.
12047,sebastian-abreu,42.0,193,Forward - Centre-Forward,left,2018-07-01,£68Th.
12048,sebastian-abreu,42.0,193,Forward - Centre-Forward,left,2018-01-01,£68Th.
12049,sebastian-abreu,41.0,193,Forward - Centre-Forward,left,2017-07-01,£68Th.
12050,sebastian-abreu,41.0,193,Forward - Centre-Forward,left,2017-04-03,£68Th.
12051,sebastian-abreu,41.0,193,Forward - Centre-Forward,left,2017-01-01,£68Th.
12052,sebastian-abreu,40.0,193,Forward - Centre-Forward,left,2016-07-01,£68Th.
12053,sebastian-abreu,40.0,193,Forward - Centre-Forward,left,2016-01-07,£68Th.
12054,sebastian-abreu,39.0,193,Forward - Centre-Forward,left,2015-06-30,£90Th.
12055,sebastian-abreu,39.0,193,Forward - Centre-Forward,left,2015-03-17,£90Th.
12056,sebastian-abreu,39.0,193,Forward - Centre-Forward,left,2014-12-31,£180Th.
12057,sebastian-abreu,37.0,193,Forward - Centre-Forward,left,2013-08-01,£180Th.
12058,sebastian-abreu,37.0,193,Forward - Centre-Forward,left,2013-01-13,£270Th.
12059,sebastian-abreu,37.0,193,Forward - Centre-Forward,left,2012-12-31,£270Th.
12060,sebastian-abreu,36.0,193,Forward - Centre-Forward,left,2012-07-05,£450Th.
12061,sebastian-abreu,34.0,193,Forward - Centre-Forward,left,2010-01-02,£2.25m
12062,sebastian-abreu,33.0,193,Forward - Centre-Forward,left,2009-07-01,£1.80m
12063,sebastian-abreu,33.0,193,Forward - Centre-Forward,left,2009-06-30,£1.80m
12064,sebastian-abreu,33.0,193,Forward - Centre-Forward,left,2009-01-09,£1.71m
12065,sebastian-abreu,32.0,193,Forward - Centre-Forward,left,2008-09-20,£1.35m
12066,sebastian-abreu,32.0,193,Forward - Centre-Forward,left,2008-07-01,£1.35m
12067,sebastian-abreu,32.0,193,Forward - Centre-Forward,left,2008-06-30,£1.35m
12068,sebastian-abreu,32.0,193,Forward - Centre-Forward,left,2008-01-03,-
12069,sebastian-abreu,31.0,193,Forward - Centre-Forward,left,2007-07-01,-
12070,sebastian-abreu,31.0,193,Forward - Centre-Forward,left,2007-01-01,-
12071,sebastian-abreu,30.0,193,Forward - Centre-Forward,left,2006-07-01,-
12072,sebastian-abreu,29.0,193,Forward - Centre-Forward,left,2005-07-04,-
12073,sebastian-abreu,28.0,193,Forward - Centre-Forward,left,2004-08-31,-
12074,sebastian-abreu,28.0,193,Forward - Centre-Forward,left,2004-06-30,-
12075,sebastian-abreu,28.0,193,Forward - Centre-Forward,left,2004-01-01,-
12076,sebastian-abreu,28.0,193,Forward - Centre-Forward,left,2003-12-31,-
12077,sebastian-abreu,27.0,193,Forward - Centre-Forward,left,2003-07-01,-
12078,sebastian-abreu,27.0,193,Forward - Centre-Forward,left,2003-06-30,-
12079,sebastian-abreu,26.0,193,Forward - Centre-Forward,left,2002-01-01,-
12080,sebastian-abreu,26.0,193,Forward - Centre-Forward,left,2001-12-31,-
12081,sebastian-abreu,25.0,193,Forward - Centre-Forward,left,2001-08-01,-
12082,sebastian-abreu,25.0,193,Forward - Centre-Forward,left,2001-06-30,-
12083,sebastian-abreu,24.0,193,Forward - Centre-Forward,left,2000-07-01,-
12084,sebastian-abreu,24.0,193,Forward - Centre-Forward,left,2000-06-30,-
12085,sebastian-abreu,23.0,193,Forward - Centre-Forward,left,1999-07-01,-
12086,sebastian-abreu,23.0,193,Forward - Centre-Forward,left,1999-06-30,-
12087,sebastian-abreu,22.0,193,Forward - Centre-Forward,left,1998-07-01,-
12088,sebastian-abreu,22.0,193,Forward - Centre-Forward,left,1998-01-01,-
12089,sebastian-abreu,20.0,193,Forward - Centre-Forward,left,1996-09-06,-
12090,sebastian-abreu,18.0,193,Forward - Centre-Forward,left,1994-08-01,-
12091,uri-amaral,22.0,180,Forward - Centre-Forward,right,2020-01-01,£158Th.
12092,uri-amaral,22.0,180,Forward - Centre-Forward,right,2019-12-31,£158Th.
12093,uri-amaral,21.0,180,Forward - Centre-Forward,right,2019-03-01,-
12094,uri-amaral,21.0,180,Forward - Centre-Forward,right,2019-02-14,-
12095,uri-amaral,21.0,180,Forward - Centre-Forward,right,2018-12-31,-
12096,uri-amaral,20.0,180,Forward - Centre-Forward,right,2018-02-10,-
12097,wiston-fernandez,20.0,182,Midfielder - Defensive Midfield,left,2018-01-01,-
12098,wiston-fernandez,20.0,182,Midfielder - Defensive Midfield,left,2017-12-31,-
12099,wiston-fernandez,19.0,182,Midfielder - Defensive Midfield,left,2017-07-31,-
12100,adriano-freitas,24.0,185,Goalkeeper,right,2020-12-31,£90Th.
12101,adriano-freitas,23.0,185,Goalkeeper,right,2020-01-08,£90Th.
12102,adriano-freitas,21.0,185,Goalkeeper,right,2018-01-01,£90Th.
12103,adriano-freitas,19.0,185,Goalkeeper,right,2016-07-01,-
12104,agustin-requena,22.0,187,Goalkeeper,left,2020-12-31,£45Th.
12105,agustin-requena,21.0,187,Goalkeeper,left,2020-01-18,£45Th.
12106,agustin-requena,21.0,187,Goalkeeper,left,2019-12-31,£45Th.
12107,agustin-requena,20.0,187,Goalkeeper,left,2019-03-01,£45Th.
12108,agustin-requena,17.0,187,Goalkeeper,left,2016-07-01,-
12109,alexander-machado,17.0,179,Forward - Left Winger,left,2019-01-01,-
12110,brahyan-pinheiro,24.0,170,Defender - Left-Back,left,2019-03-01,£90Th.
12111,brahyan-pinheiro,22.0,170,Defender - Left-Back,left,2017-08-01,-
12112,bryan-bentaberry,22.0,184,Defender - Centre-Back,right,2019-07-24,£90Th.
12113,bryan-bentaberry,22.0,184,Defender - Centre-Back,right,2018-12-31,£68Th.
12114,bryan-bentaberry,21.0,184,Defender - Centre-Back,right,2018-07-20,£68Th.
12115,bryan-bentaberry,19.0,184,Defender - Centre-Back,right,2016-07-01,-
12116,cristian-cruz,23.0,177,Forward - Left Winger,left,2020-12-31,£270Th.
12117,cristian-cruz,22.0,177,Forward - Left Winger,left,2020-01-12,£90Th.
12118,cristian-cruz,18.0,177,Forward - Left Winger,left,2016-07-01,-
12119,diego-duque,21.0,177,Defender - Centre-Back,left,2019-04-01,-
12120,emiliano-sosa,22.0,190,Defender,left,2015-01-01,£90Th.
12121,emiliano-villar,21.0,175,Forward - Centre-Forward,right,2020-10-16,£90Th.
12122,emiliano-villar,21.0,175,Forward - Centre-Forward,right,2020-10-15,£90Th.
12123,emiliano-villar,21.0,175,Forward - Centre-Forward,right,2020-01-13,£90Th.
12124,emiliano-villar,18.0,175,Forward - Centre-Forward,right,2017-08-01,-
12125,emiliano-villar,18.0,175,Forward - Centre-Forward,right,2017-04-29,-
12126,facundo-moreira,31.0,191,Midfielder - Defensive Midfield,right,2020-01-09,£225Th.
12127,facundo-moreira,30.0,191,Midfielder - Defensive Midfield,right,2019-07-10,£225Th.
12128,facundo-moreira,30.0,191,Midfielder - Defensive Midfield,right,2019-01-07,£405Th.
12129,facundo-moreira,29.0,191,Midfielder - Defensive Midfield,right,2018-01-03,£315Th.
12130,facundo-moreira,28.0,191,Midfielder - Defensive Midfield,right,2017-07-06,£293Th.
12131,facundo-moreira,28.0,191,Midfielder - Defensive Midfield,right,2017-06-30,£293Th.
12132,facundo-moreira,27.0,191,Midfielder - Defensive Midfield,right,2016-08-02,£293Th.
12133,facundo-moreira,27.0,191,Midfielder - Defensive Midfield,right,2016-06-30,£293Th.
12134,facundo-moreira,26.0,191,Midfielder - Defensive Midfield,right,2015-07-07,£203Th.
12135,facundo-moreira,25.0,191,Midfielder - Defensive Midfield,right,2014-08-15,£113Th.
12136,facundo-moreira,24.0,191,Midfielder - Defensive Midfield,right,2013-08-02,£68Th.
12137,federico-andrade,19.0,175,Forward - Centre-Forward,right,2019-01-18,-
12138,felipe-klein,28.0,177,Forward - Right Winger,right,2015-08-05,£383Th.
12139,felipe-klein,28.0,177,Forward - Right Winger,right,2015-04-10,£383Th.
12140,felipe-klein,28.0,177,Forward - Right Winger,right,2015-01-01,£383Th.
12141,felipe-klein,27.0,177,Forward - Right Winger,right,2014-01-01,£383Th.
12142,felipe-klein,26.0,177,Forward - Right Winger,right,2013-08-01,£383Th.
12143,felipe-klein,24.0,177,Forward - Right Winger,right,2011-07-01,-
12144,felipe-klein,24.0,177,Forward - Right Winger,right,2011-01-01,-
12145,felipe-klein,23.0,177,Forward - Right Winger,right,2010-01-01,-
12146,felipe-klein,22.0,177,Forward - Right Winger,right,2009-01-01,-
12147,felipe-klein,21.0,177,Forward - Right Winger,right,2008-01-01,-
12148,franco-lopez,25.0,170,Forward - Centre-Forward,right,2017-01-15,£180Th.
12149,franco-lopez,23.0,170,Forward - Centre-Forward,right,2015-01-01,-
12150,gaston-filgueira,34.0,177,Defender - Left-Back,left,2020-02-10,£135Th.
12151,gaston-filgueira,34.0,177,Defender - Left-Back,left,2019-12-04,£135Th.
12152,gaston-filgueira,31.0,177,Defender - Left-Back,left,2017-05-15,£585Th.
12153,gaston-filgueira,31.0,177,Defender - Left-Back,left,2017-01-01,£585Th.
12154,gaston-filgueira,28.0,177,Defender - Left-Back,left,2014-09-26,£383Th.
12155,gaston-filgueira,27.0,177,Defender - Left-Back,left,2013-07-15,£383Th.
12156,gaston-filgueira,26.0,177,Defender - Left-Back,left,2012-01-05,£383Th.
12157,gaston-filgueira,24.0,177,Defender - Left-Back,left,2010-08-03,£450Th.
12158,gaston-filgueira,22.0,177,Defender - Left-Back,left,2008-01-01,£1.31m
12159,gaston-filgueira,21.0,177,Defender - Left-Back,left,2007-01-01,-
12160,leandro-paiva,27.0,161,Midfielder - Attacking Midfield,left,2020-12-31,£270Th.
12161,leandro-paiva,26.0,161,Midfielder - Attacking Midfield,left,2020-01-31,£270Th.
12162,leandro-paiva,26.0,161,Midfielder - Attacking Midfield,left,2020-01-30,£270Th.
12163,leandro-paiva,25.0,161,Midfielder - Attacking Midfield,left,2019-09-05,£270Th.
12164,leandro-paiva,25.0,161,Midfielder - Attacking Midfield,left,2019-01-21,£270Th.
12165,leandro-paiva,24.0,161,Midfielder - Attacking Midfield,left,2018-01-09,£270Th.
12166,leandro-paiva,22.0,161,Midfielder - Attacking Midfield,left,2016-07-21,£315Th.
12167,leandro-paiva,22.0,161,Midfielder - Attacking Midfield,left,2016-02-26,£315Th.
12168,leandro-paiva,19.0,161,Midfielder - Attacking Midfield,left,2013-05-01,-
12169,gonzalo-pintos,21.0,175,Forward,left,2019-01-01,-
12170,ignacio-yepez,22.0,185,Midfielder - Attacking Midfield,left,2020-01-12,£90Th.
12171,ignacio-yepez,21.0,185,Midfielder - Attacking Midfield,left,2019-07-01,-
12172,ignacio-yepez,21.0,185,Midfielder - Attacking Midfield,left,2019-01-01,-
12173,ignacio-yepez,19.0,185,Midfielder - Attacking Midfield,left,2017-07-01,-
12174,joaquin-boghossian,33.0,197,Forward - Centre-Forward,right,2020-01-13,£180Th.
12175,joaquin-boghossian,32.0,197,Forward - Centre-Forward,right,2019-07-28,£180Th.
12176,joaquin-boghossian,32.0,197,Forward - Centre-Forward,right,2019-01-02,£360Th.
12177,joaquin-boghossian,31.0,197,Forward - Centre-Forward,right,2018-07-01,£360Th.
12178,joaquin-boghossian,30.0,197,Forward - Centre-Forward,right,2017-07-20,£360Th.
12179,joaquin-boghossian,30.0,197,Forward - Centre-Forward,right,2017-06-30,£360Th.
12180,joaquin-boghossian,29.0,197,Forward - Centre-Forward,right,2016-01-21,£270Th.
12181,joaquin-boghossian,28.0,197,Forward - Centre-Forward,right,2015-02-11,£450Th.
12182,joaquin-boghossian,27.0,197,Forward - Centre-Forward,right,2014-07-01,£450Th.
12183,joaquin-boghossian,26.0,197,Forward - Centre-Forward,right,2013-07-25,£540Th.
12184,joaquin-boghossian,26.0,197,Forward - Centre-Forward,right,2013-06-30,£540Th.
12185,joaquin-boghossian,26.0,197,Forward - Centre-Forward,right,2013-01-25,£720Th.
12186,joaquin-boghossian,25.0,197,Forward - Centre-Forward,right,2012-06-30,£765Th.
12187,joaquin-boghossian,24.0,197,Forward - Centre-Forward,right,2011-08-14,£900Th.
12188,joaquin-boghossian,23.0,197,Forward - Centre-Forward,right,2010-07-22,£2.70m
12189,joaquin-boghossian,23.0,197,Forward - Centre-Forward,right,2010-06-30,£2.70m
