Abdoulaye Dabo,M RC,18
Abdoulaye Sylla,D C,19
Abdoulaye Touré,DM,25
Adel Mahamoud,AM L* ST,16
Adem Husejnovic,GK,19
Akram Tsagué,AM/F C,19
Alban Lafont,GK,20
Alexandre Olliero,GK,23
Alexis Mané,D C* DM,22
Amadou Coulibaly,AM R* ST,22
Amine Saïd,AM L* ST,16
Andrei Girotto,D C* DM,27
Anthony Batshoy,AM RL,16
Anthony Limbombe,AM RL,25
Anthony Robin,GK,19
Anthony Walongwa,D C,25
Aristote Lusinga,D C,29
Augustin Lagadec,D R,15
Aziz Bassagne,AM RL,17
Batista Mendy,D C* DM,19
Ben Amine Idaroussi,AM RL* ST,16
Bridge Ndilu,ST,18
Charles Traoré,D L,27
Charly Jan,GK,20
Clément Douguet,GK,17
Cristian Benavente,AM RLC,25
Denis Petric,GK,31
Dennis Appiah,D/WB R,27
Dinode Quiala,D L,16
Elie Youan,ST,20
Fábio,D/WB RL,28
Gor Manvelyan,AM C,17
Hakim Abdallah,ST,21
Hugo Boutsingkham,D L* DM,16
Hugo Lafosse,D L,17
Imran Louza,AM C,20
James Eto'o,D R* DM,18
Joe-Loïc Affamah,ST,17
Josué Homawoo,D C,21
Julien Olmos,M C,17
Junior Diaz,D LC,15
Kader Bamba,AM RLC,25
Kalifa Coulibaly,ST,27
Léo Jousselin,D R,17
Lohann Doucet,DM,16
Loïck Piquionne,ST,18
Lucas Bonelli,GK,16
Ludovic Blas,AM RC,21
Marcus Coco,AM RL,23
Mathéo Grondin,GK,16
Mathis Oger,DM,16
Mathis Thévenin,DM,19
Mehdi Abeid,M C,26
Mohamed Achi Bouakline,M C,17
Mohamed Bangoura,AM RC,17
Moïse Tonye-Tonye,DM,16
Molla Wagué,D RC,28
Moses Simon,AM RL,23
Nassim Badri,GK,25
Nassuf Ahamada,D C,16
Nathan Gassama,D LC,18
Nicolas Pallois,D C,31
Ousmane Doucouré,M C,18
Percy Prado,D R* DM,23
Quentin Merlin,AM LC* F C,17
Rayan Gonçalves,DM,16
Renaud Emond,AM/F C,27
Rene Krhin,DM,29
Robin Voisine,D C,17
Roli Pereira de Sa,AM LC,22
Ryan Sabry,D R,18
Sacha Ziani,DM,15
Samuel Moutoussamy,DM,22
Samuel Yépie -Yépie,AM C,16
Santiago Eneme-Bocari,M C,18
Souareba Dabo,AM RC,16
Taylor Luvambo,AM L,19
Teddy Bouriaud,M C,22
Thomas Basila,D C,20
Tom Fillaudeau,D C,17
Valentino Lesieur,GK,16
Victor Daguin,D C,19
Victor Loizeau,AM R,16
Wesley Moustache,D L,20
Yannis M'Bemba,D C,18
Adam Ounas,AM RLC,22
Alexandre Gameiro,AM R,20
Alexis Claude-Maurice,AM RLC,21
Alexis Trouillet,M LC,18
Amadou Ba-Sy,AM LC,18
Andy Pelmard,D LC,19
Arnaud Lusamba,DM* AM C,22
Assil Jaziri,AM C,19
Azihard M'Changama,DM* M RC,18
Balthazar Pierret,M C,19
Bilel Houimel,D/WB/M L,18
Chris Combes,D RL,17
Christophe Hérelle,D RC,26
