name,age,season,mv,potential,transfer_no,apearance,goal,assist,yellow,yellow2,red
ruben-duarte,20,15,1800000.0,82.51,3,25,0,1,6,0,0
ruben-duarte,17,12,1800000.0,82.51,2,21,0,0,7,0,0
tomas-pina,31,18,1620000.0,82.51,6,28,2,0,13,0,0
tomas-pina,30,17,1350000.0,82.51,5,33,1,0,11,0,0
tomas-pina,29,16,3150000.0,82.51,4,11,1,0,1,0,0
tomas-pina,26,13,3600000.0,82.51,3,39,2,0,7,0,0
tomas-pina,23,10,3600000.0,82.51,2,28,2,0,5,0,0
victor-camarasa,25,19,9000000.0,82.51,8,19,0,1,1,0,0
victor-camarasa,24,18,5400000.0,82.51,7,33,5,4,6,0,0
victor-camarasa,23,17,4500000.0,82.51,6,26,1,0,2,0,0
victor-camarasa,22,16,2700000.0,82.51,5,37,3,2,5,0,0
victor-camarasa,20,14,2700000.0,82.51,4,28,2,1,7,0,0
victor-camarasa,19,13,2700000.0,82.51,3,35,1,0,9,0,0
victor-camarasa,18,12,2700000.0,82.51,2,1,0,0,0,0,0
victor-laguardia,25,14,540000.0,82.51,8,38,1,2,14,0,0
victor-laguardia,24,13,630000.0,82.51,7,29,0,0,11,0,0
victor-laguardia,23,12,585000.0,82.51,6,28,3,0,16,1,0
victor-laguardia,22,11,450000.0,82.51,5,26,1,0,8,0,0
victor-laguardia,19,8,450000.0,82.51,3,0,0,0,0,0,0
ximo-navarro,28,18,1800000.0,82.51,7,31,2,2,7,0,0
ximo-navarro,27,17,1800000.0,82.51,6,33,0,0,13,0,0
ximo-navarro,24,14,1080000.0,82.51,5,29,0,2,6,0,0
ximo-navarro,22,12,270000.0,82.51,4,18,0,0,1,1,1
ximo-navarro,22,11,270000.0,82.51,3,31,0,0,8,1,0
ximo-navarro,21,11,270000.0,82.51,2,31,0,0,8,1,0
ximo-navarro,19,9,270000.0,82.51,1,2,0,0,2,0,0
ander-capa,26,18,2700000.0,82.51,4,28,0,0,9,0,0
ander-capa,19,11,2700000.0,82.51,3,1,0,0,0,0,0
aritz-aduriz,31,12,3600000.0,82.51,10,44,18,6,13,1,0
aritz-aduriz,29,10,6300000.0,82.51,9,39,14,2,8,0,1
aritz-aduriz,27,8,3420000.0,82.51,8,40,11,7,14,0,0
aritz-aduriz,25,6,3420000.0,82.51,7,34,9,5,3,1,2
aritz-aduriz,23,4,3420000.0,82.51,6,2,0,0,0,0,0
aritz-aduriz,21,2,3420000.0,82.51,4,6,0,0,1,0,0
aritz-aduriz,19,0,3420000.0,82.51,3,1,0,0,0,0,0
asier-villalibre,22,19,1800000.0,82.51,5,23,5,1,0,0,0
asier-villalibre,21,18,540000.0,82.51,4,38,23,5,3,0,0
asier-villalibre,20,17,570000.0,82.51,3,29,3,0,2,0,0
asier-villalibre,18,15,360000.0,82.51,2,32,3,3,0,0,0
medhi-benatia,32,19,13500000.0,82.51,12,25,1,0,4,0,0
medhi-benatia,30,17,13500000.0,82.51,11,32,4,0,12,0,0
medhi-benatia,29,16,14400000.0,82.51,10,21,1,0,3,0,0
medhi-benatia,27,14,25200000.0,82.51,9,24,2,1,8,0,1
medhi-benatia,26,13,11700000.0,82.51,8,37,5,0,10,0,0
medhi-benatia,23,10,1080000.0,82.51,7,34,3,0,9,0,0
medhi-benatia,21,8,90000.0,82.51,6,28,1,1,5,0,0
medhi-benatia,20,7,90000.0,82.51,5,1,0,0,0,0,0
medhi-benatia,19,6,90000.0,82.51,4,30,0,0,8,0,0
dani-garcia,28,18,3600000.0,82.51,6,32,0,1,13,0,0
dani-garcia,24,14,450000.0,82.51,5,35,1,2,10,1,0
dani-garcia,23,13,450000.0,82.51,4,38,0,1,15,0,0
dani-garcia,22,12,450000.0,82.51,3,45,1,0,13,0,0
dani-garcia,21,11,450000.0,82.51,2,36,0,0,12,0,0
gaizka-larrazabal,22,20,1800000.0,82.51,4,8,0,0,1,0,0
gaizka-larrazabal,21,19,270000.0,82.51,3,11,0,1,0,0,0
gaizka-larrazabal,19,17,135000.0,82.51,2,32,2,5,0,0,0
gaizka-larrazabal,18,16,270000.0,82.51,1,30,3,2,4,0,1
ibai-gomez,29,19,4500000.0,82.51,6,20,1,1,0,0,0
ibai-gomez,26,16,1350000.0,82.51,5,35,7,3,2,0,0
ibai-gomez,21,11,1350000.0,82.51,4,45,12,6,4,0,0
ibai-gomez,20,10,1350000.0,82.51,3,15,4,0,3,0,0
iker-muniain,16,9,90000.0,82.51,2,35,6,3,2,0,0
iker-muniain,15,8,90000.0,82.51,1,2,0,0,1,0,0
inigo-cordoba,20,17,270000.0,82.51,4,41,1,2,4,0,0
inigo-cordoba,18,15,180000.0,82.51,3,21,0,1,2,0,0
inigo-cordoba,17,14,180000.0,82.51,2,6,1,1,0,0,0
inigo-lekue,23,16,1800000.0,82.51,3,31,3,1,3,0,0
inigo-lekue,20,13,1800000.0,82.51,2,26,0,1,3,0,0
inigo-martinez,27,18,22500000.0,82.51,3,35,0,2,12,0,0
inigo-martinez,20,11,22500000.0,82.51,2,28,3,0,9,1,1
kenan-kodro,26,19,630000.0,82.51,7,13,2,0,0,0,0
kenan-kodro,25,18,1800000.0,82.51,6,30,7,0,2,0,0
kenan-kodro,24,17,2700000.0,82.51,5,25,7,1,2,0,0
kenan-kodro,21,14,2700000.0,82.51,4,33,2,2,2,0,0
kenan-kodro,19,12,2700000.0,82.51,3,35,6,1,2,0,0
kenan-kodro,18,11,2700000.0,82.51,2,14,2,0,0,0,0
mikel-balenziaga,25,13,2250000.0,82.51,6,37,0,1,6,0,0
mikel-balenziaga,23,11,720000.0,82.51,5,41,0,1,8,0,0
mikel-balenziaga,22,10,1620000.0,82.51,4,1,0,0,1,0,0
mikel-balenziaga,21,9,1620000.0,82.51,3,26,0,0,7,0,0
mikel-balenziaga,20,8,1620000.0,82.51,2,26,0,1,7,1,0
mikel-balenziaga,18,6,1620000.0,82.51,1,17,0,0,6,0,0
mikel-san-jose,31,20,4320000.0,82.51,6,5,0,1,1,0,0
mikel-san-jose,21,10,3060000.0,82.51,5,34,2,0,10,0,1
mikel-san-jose,20,9,45000.0,82.51,4,30,3,1,10,0,0
mikel-san-jose,18,7,90000.0,82.51,2,0,0,0,0,0,0
mikel-vesga,26,19,3600000.0,82.51,7,26,0,2,5,0,0
mikel-vesga,25,18,2250000.0,82.51,6,28,1,2,3,0,0
mikel-vesga,24,17,1035000.0,82.51,5,21,1,1,7,0,0
mikel-vesga,23,16,630000.0,82.51,4,25,1,1,7,0,0
mikel-vesga,21,14,630000.0,82.51,3,38,3,2,5,1,0
mikel-vesga,20,13,630000.0,82.51,2,0,0,0,0,0,0
oscar-de-marcos,21,10,1800000.0,82.51,3,15,0,3,3,0,0
oscar-de-marcos,20,9,1800000.0,82.51,2,29,3,0,3,0,0
raul-garcia,29,15,10800000.0,82.51,5,84,22,18,28,0,0
raul-garcia,26,12,4500000.0,82.51,4,94,18,8,20,0,0
raul-garcia,25,11,3600000.0,82.51,3,74,22,14,20,0,2
raul-garcia,21,7,10800000.0,82.51,2,98,8,4,26,2,2
raul-garcia,18,4,3600000.0,82.51,1,4,0,0,2,0,0
unai-lopez,23,18,1800000.0,82.51,9,7,0,0,1,0,0
unai-lopez,22,17,1800000.0,82.51,8,40,3,3,12,0,0
unai-lopez,21,16,1485000.0,82.51,7,24,2,0,2,0,0
unai-lopez,20,15,1800000.0,82.51,6,40,2,5,9,0,0
unai-lopez,19,14,180000.0,82.51,5,24,0,0,3,0,0
unai-lopez,18,13,180000.0,82.51,4,33,4,4,7,0,0
