name,age,season,mv,potential,transfer_no
stefano-sabelli,20,13,1350000,82.38,2
stefano-sabelli,19,12,405000,82.38,1
alberto-paloschi,28,18,1215000,82.38,7
alberto-paloschi,27,17,3150000,82.38,6
alberto-paloschi,26,16,3600000,82.38,5
alberto-paloschi,23,13,5400000,82.38,4
alberto-paloschi,21,11,4500000,82.38,3
alberto-paloschi,18,8,4290000,82.38,2
alberto-paloschi,17,7,2475000,82.38,1
alessandro-lombardi,18,18,113000,82.38,3
alessandro-lombardi,17,17,113000,82.38,2
alessandro-lombardi,16,16,113000,82.38,1
alessandro-mazzei,17,20,113000,82.38,1
alessio-cragno,22,16,3150000,82.38,4
alessio-cragno,20,14,1470000,82.38,3
alessio-cragno,18,12,1620000,82.38,2
alessio-cragno,17,11,180000,82.38,1
aly-nader,17,17,68000,82.38,2
aly-nader,16,16,68000,82.38,1
andrea-carboni,17,18,68000,82.38,2
andrea-carboni,16,17,68000,82.38,1
andrea-daniello,17,20,68000,82.38,2
andrea-daniello,16,19,68000,82.38,1
artur-ionita,26,16,2250000,82.38,4
artur-ionita,24,14,1620000,82.38,3
artur-ionita,19,9,720000,82.38,2
artur-ionita,18,8,720000,82.38,1
bruno-conti,16,18,720000,82.38,1
christian-acella,17,19,720000,82.38,1
christian-oliva,22,18,4500000,82.38,1
daniele-ragatzu,28,19,360000,82.38,10
daniele-ragatzu,27,18,360000,82.38,9
daniele-ragatzu,25,16,225000,82.38,8
daniele-ragatzu,24,15,113000,82.38,7
daniele-ragatzu,23,14,68000,82.38,6
daniele-ragatzu,22,13,300000,82.38,5
daniele-ragatzu,22,12,525000,82.38,4
daniele-ragatzu,21,12,675000,82.38,3
daniele-ragatzu,20,11,675000,82.38,2
daniele-ragatzu,17,8,1350000,82.38,1
fabio-pisacane,27,13,630000,82.38,9
fabio-pisacane,25,11,180000,82.38,8
fabio-pisacane,24,10,293000,82.38,7
fabio-pisacane,23,9,360000,82.38,6
fabio-pisacane,22,8,360000,82.38,5
fabio-pisacane,21,7,360000,82.38,4
fabio-pisacane,20,6,360000,82.38,3
fabio-pisacane,19,5,360000,82.38,2
fabio-pisacane,18,4,360000,82.38,1
fabio-porru,17,17,90000,82.38,2
fabio-porru,16,16,90000,82.38,1
fabrizio-cacciatore,33,19,630000,82.38,12
fabrizio-cacciatore,30,16,720000,82.38,11
fabrizio-cacciatore,29,15,1170000,82.38,10
fabrizio-cacciatore,28,14,1080000,82.38,9
fabrizio-cacciatore,27,13,1260000,82.38,8
fabrizio-cacciatore,26,12,900000,82.38,7
fabrizio-cacciatore,25,11,675000,82.38,6
fabrizio-cacciatore,23,9,600000,82.38,5
fabrizio-cacciatore,22,8,450000,82.38,4
fabrizio-cacciatore,21,7,450000,82.38,3
fabrizio-cacciatore,20,6,450000,82.38,2
fabrizio-cacciatore,19,5,450000,82.38,1
federico-marigosu,19,20,225000,82.38,2
federico-marigosu,17,18,225000,82.38,1
federico-mattiello,25,20,1800000,82.38,8
federico-mattiello,24,19,1800000,82.38,7
federico-mattiello,23,18,2250000,82.38,6
federico-mattiello,22,17,1440000,82.38,5
federico-mattiello,21,16,360000,82.38,4
federico-mattiello,20,15,360000,82.38,3
federico-mattiello,19,14,450000,82.38,2
federico-mattiello,17,12,90000,82.38,1
francesco-paolo-cusumano,17,18,68000,82.38,4
francesco-paolo-cusumano,16,17,90000,82.38,3
francesco-paolo-cusumano,15,16,90000,82.38,2
francesco-paolo-cusumano,14,15,90000,82.38,1
francesco-zallu,16,19,90000,82.38,1
gabriele-dore,17,18,23000,82.38,2
gabriele-dore,16,17,23000,82.38,1
gaston-pereiro,20,15,9000000,82.38,2
gaston-pereiro,18,13,6300000,82.38,1
gianluca-contini,16,17,9000000,82.38,1
giovanni-simeone,24,19,13500000,82.38,5
giovanni-simeone,22,17,18000000,82.38,4
giovanni-simeone,21,16,9000000,82.38,3
giovanni-simeone,20,15,7200000,82.38,2
giovanni-simeone,18,13,1800000,82.38,1
iurie-iovu,16,18,7200000,82.38,1
ivan-michelotti,18,19,7200000,82.38,2
ivan-michelotti,16,17,7200000,82.38,1
kener-valencia,18,19,45000,82.38,1
leonardo-pavoletti,26,15,10800000,82.38,10
leonardo-pavoletti,25,14,2310000,82.38,9
leonardo-pavoletti,24,13,1350000,82.38,8
leonardo-pavoletti,23,12,900000,82.38,7
leonardo-pavoletti,22,11,540000,82.38,6
leonardo-pavoletti,22,10,120000,82.38,5
leonardo-pavoletti,21,10,135000,82.38,4
leonardo-pavoletti,20,9,135000,82.38,3
leonardo-pavoletti,19,8,135000,82.38,2
leonardo-pavoletti,17,6,135000,82.38,1
luca-ceppitelli,24,13,1102500,82.38,3
luca-ceppitelli,22,11,450000,82.38,2
luca-ceppitelli,20,9,225000,82.38,1
luca-cigarini,31,17,720000,82.38,10
luca-cigarini,30,16,1800000,82.38,9
luca-cigarini,27,13,4500000,82.38,8
luca-cigarini,26,12,6750000,82.38,7
luca-cigarini,25,11,4950000,82.38,6
luca-cigarini,24,10,3825000,82.38,5
luca-cigarini,23,9,5850000,82.38,4
luca-cigarini,22,8,6300000,82.38,3
luca-cigarini,19,5,6300000,82.38,2
luca-cigarini,18,4,6300000,82.38,1
luca-gagliano,20,20,720000,82.38,2
luca-gagliano,17,17,382500,82.38,1
luca-pellegrini,21,20,12150000,82.38,4
luca-pellegrini,20,19,12150000,82.38,3
luca-pellegrini,19,18,3600000,82.38,2
luca-pellegrini,16,15,225000,82.38,1
luca-sabino,16,19,900000,82.38,1
luigi-palomba,16,19,900000,82.38,2
luigi-palomba,14,17,900000,82.38,1
maciej-mas,19,20,90000,82.38,3
maciej-mas,19,19,73250,82.38,2
maciej-mas,18,19,23000,82.38,1
marko-rog,24,19,11700000,82.38,8
marko-rog,22,17,6000000,82.38,7
marko-rog,21,16,9000000,82.38,6
marko-rog,20,15,5400000,82.38,5
marko-rog,19,14,900000,82.38,4
marko-rog,18,13,900000,82.38,3
marko-rog,17,12,900000,82.38,2
marko-rog,15,10,900000,82.38,1
matteo-cossu,18,19,23000,82.38,2
matteo-cossu,17,18,23000,82.38,1
michele-zinfollino,18,19,23000,82.38,3
michele-zinfollino,17,18,23000,82.38,2
michele-zinfollino,16,17,23000,82.38,1
mirko-atzeni,27,18,45000,82.38,4
mirko-atzeni,26,17,45000,82.38,3
mirko-atzeni,24,15,45000,82.38,2
mirko-atzeni,19,10,45000,82.38,1
nicolo-cavuoti,16,19,45000,82.38,1
paolo-farago,19,12,2250000,82.38,1
radja-nainggolan,31,19,13500000,82.38,7
radja-nainggolan,30,18,25200000,82.38,6
radja-nainggolan,26,14,40500000,82.38,5
radja-nainggolan,22,10,15900000,82.38,4
radja-nainggolan,19,7,1170000,82.38,3
radja-nainggolan,16,4,45000,82.38,2
radja-nainggolan,15,3,45000,82.38,1
ragnar-klavan,31,16,3150000,82.38,8
ragnar-klavan,27,12,3150000,82.38,7
ragnar-klavan,24,9,1350000,82.38,6
ragnar-klavan,20,5,1260000,82.38,5
ragnar-klavan,19,4,113000,82.38,4
ragnar-klavan,18,3,113000,82.38,3
ragnar-klavan,17,2,113000,82.38,2
ragnar-klavan,16,1,113000,82.38,1
riccardo-ladinetti,19,20,315000,82.38,2
riccardo-ladinetti,16,17,225000,82.38,1
robin-olsen,30,20,4500000,82.38,9
robin-olsen,29,19,5175000,82.38,8
robin-olsen,28,18,6750000,82.38,7
robin-olsen,26,16,2250000,82.38,6
robin-olsen,25,15,1350000,82.38,5
robin-olsen,22,12,1130000,82.38,4
robin-olsen,21,11,1130000,82.38,3
robin-olsen,19,9,1130000,82.38,2
robin-olsen,17,7,1130000,82.38,1
salvatore-boccia,16,17,1130000,82.38,1
sebastian-walukiewicz,17,17,1320000,82.38,2
sebastian-walukiewicz,16,16,180000,82.38,1
valter-birsa,29,15,2700000,82.38,9
valter-birsa,28,14,1890000,82.38,8
valter-birsa,27,13,2250000,82.38,7
valter-birsa,26,12,1350000,82.38,6
valter-birsa,25,11,2250000,82.38,5
valter-birsa,23,9,3150000,82.38,4
valter-birsa,20,6,1410000,82.38,3
valter-birsa,19,5,1170000,82.38,2
valter-birsa,18,4,1170000,82.38,1
walid-retibi,17,19,1170000,82.38,2
walid-retibi,16,18,1170000,82.38,1
aleksa-terzic,21,20,1170000,82.38,4
aleksa-terzic,20,19,1170000,82.38,3
aleksa-terzic,19,18,1050000,82.38,2
aleksa-terzic,17,16,450000,82.38,1
alessandro-bertini,18,20,450000,82.38,2
alessandro-bertini,17,19,450000,82.38,1
alessandro-bianconi,20,19,23000,82.38,3
alessandro-bianconi,19,18,68000,82.38,2
alessandro-bianconi,17,16,45000,82.38,1
alessandro-lovisa,19,20,68000,82.38,3
alessandro-lovisa,18,19,68000,82.38,2
alessandro-lovisa,17,18,68000,82.38,1
alfred-duncan,23,16,14100000,82.38,6
alfred-duncan,22,15,4950000,82.38,5
alfred-duncan,21,14,4350000,82.38,4
alfred-duncan,20,13,4275000,82.38,3
alfred-duncan,19,12,3450000,82.38,2
alfred-duncan,17,10,720000,82.38,1
andrea-milani,34,15,225000,82.38,11
andrea-milani,31,12,45000,82.38,10
andrea-milani,29,10,113000,82.38,9
andrea-milani,28,9,720000,82.38,8
andrea-milani,26,7,270000,82.38,7
andrea-milani,25,6,225000,82.38,6
andrea-milani,22,3,225000,82.38,5
andrea-milani,21,2,225000,82.38,4
andrea-milani,20,1,225000,82.38,3
andrea-milani,18,99,225000,82.38,2
andrea-milani,17,98,225000,82.38,1
andrea-prrocka,16,19,225000,82.38,2
andrea-prrocka,15,18,225000,82.38,1
andrei-david,21,13,90000,82.38,2
andrei-david,19,11,158000,82.38,1
bartlomiej-dragowski,19,16,5175000,82.38,3
bartlomiej-dragowski,16,13,2250000,82.38,2
bartlomiej-dragowski,15,12,2250000,82.38,1
bobby-duncan,18,19,720000,82.38,3
bobby-duncan,17,18,720000,82.38,2
bobby-duncan,10,11,720000,82.38,1
christian-dalle-mura,17,19,720000,82.38,2
christian-dalle-mura,16,18,720000,82.38,1
christian-koffi,20,20,135000,82.38,3
christian-koffi,18,18,135000,82.38,2
christian-koffi,17,17,135000,82.38,1
christian-kouame,20,18,17100000,82.38,5
christian-kouame,19,17,2520000,82.38,4
christian-kouame,18,16,360000,82.38,3
christian-kouame,17,15,135000,82.38,2
christian-kouame,16,14,68000,82.38,1
cyril-thereau,36,19,180000,82.38,9
cyril-thereau,34,17,540000,82.38,8
cyril-thereau,31,14,1350000,82.38,7
cyril-thereau,27,10,1800000,82.38,6
cyril-thereau,25,8,1080000,82.38,5
cyril-thereau,24,7,1353333.333,82.38,4
cyril-thereau,23,6,675000,82.38,3
cyril-thereau,22,5,675000,82.38,2
cyril-thereau,21,4,675000,82.38,1
dalbert,27,20,8100000,82.38,8
dalbert,26,19,8100000,82.38,7
dalbert,24,17,9000000,82.38,6
dalbert,23,16,4500000,82.38,5
dalbert,22,15,675000,82.38,4
dalbert,20,13,225000,82.38,3
dalbert,20,12,225000,82.38,2
dalbert,19,12,225000,82.38,1
dimo-krastev,16,19,225000,82.38,1
edoardo-pierozzi,19,20,68000,82.38,2
edoardo-pierozzi,17,18,68000,82.38,1
eduard-dutu,16,17,68000,82.38,1
emilio-marinaro,17,19,68000,82.38,1
erick-pulgar,21,15,9000000,82.38,3
erick-pulgar,20,14,1800000,82.38,2
erick-pulgar,17,11,1800000,82.38,1
federico-brancolini,16,17,90000,82.38,2
federico-brancolini,15,16,68000,82.38,1
federico-ceccherini,28,20,2250000,82.38,6
federico-ceccherini,26,18,2250000,82.38,5
federico-ceccherini,24,16,2520000,82.38,4
federico-ceccherini,20,12,630000,82.38,3
federico-ceccherini,19,11,68000,82.38,2
federico-ceccherini,17,9,68000,82.38,1
federico-chiesa,23,20,43200000,82.38,3
federico-chiesa,19,16,43200000,82.38,2
federico-chiesa,17,14,90000,82.38,1
federico-simonti,20,20,90000,82.38,3
federico-simonti,17,17,90000,82.38,2
federico-simonti,16,16,90000,82.38,1
filippo-di-stefano,16,19,90000,82.38,1
filippo-frison,17,19,90000,82.38,1
franck-ribery,24,7,3600000,82.38,7
franck-ribery,22,5,16200000,82.38,6
franck-ribery,21,4,3715000,82.38,5
franck-ribery,20,3,2700000,82.38,4
franck-ribery,19,2,2700000,82.38,3
franck-ribery,17,0,2700000,82.38,2
franck-ribery,16,99,2700000,82.38,1
gabriele-fogli,16,19,2700000,82.38,1
gaetano-castrovilli,20,17,1620000,82.38,3
gaetano-castrovilli,19,16,562500,82.38,2
gaetano-castrovilli,17,14,360000,82.38,1
german-pezzella,26,17,11700000,82.38,4
german-pezzella,24,15,5400000,82.38,3
german-pezzella,21,12,2250000,82.38,2
german-pezzella,19,10,45000,82.38,1
gian-marco-neri,16,19,23000,82.38,1
giovanni-corradini,16,19,23000,82.38,2
giovanni-corradini,15,18,23000,82.38,1
guglielmo-mignani,17,19,23000,82.38,1
igor-zubeldia,18,15,315000,82.38,2
igor-zubeldia,17,14,315000,82.38,1
jacopo-lofoco,16,19,315000,82.38,2
jacopo-lofoco,14,17,315000,82.38,1
jonathan-spedalieri,18,20,315000,82.38,2
jonathan-spedalieri,17,19,315000,82.38,1
kevin-agudelo,21,20,3150000,82.38,3
kevin-agudelo,20,19,3000000,82.38,2
kevin-agudelo,19,18,225000,82.38,1
leonardo-mariani,17,19,2700000,82.38,1
leonardo-taddei,17,19,2700000,82.38,1
lorenzo-chiti,18,19,23000,82.38,1
lorenzo-pantani,17,19,23000,82.38,1
lorenzo-petronelli,16,19,23000,82.38,1
lorenzo-venuti,23,18,1800000,82.38,5
lorenzo-venuti,21,16,1350000,82.38,4
lorenzo-venuti,20,15,270000,82.38,3
lorenzo-venuti,19,14,90000,82.38,2
lorenzo-venuti,17,12,113000,82.38,1
lucio-gaeta,17,19,113000,82.38,1
malik-djibril,16,19,113000,82.38,2
malik-djibril,14,17,113000,82.38,1
marco-benassi,26,20,9000000,82.38,6
marco-benassi,23,17,9000000,82.38,5
marco-benassi,20,14,8550000,82.38,4
marco-benassi,19,13,2655000,82.38,3
marco-benassi,18,12,1980000,82.38,2
marco-benassi,17,11,90000,82.38,1
mark-gorgos,18,18,23000,82.38,2
mark-gorgos,17,17,23000,82.38,1
marko-hanuljak,17,17,23000,82.38,3
marko-hanuljak,15,15,23000,82.38,2
marko-hanuljak,12,12,23000,82.38,1
martin-caceres,31,18,1800000,82.38,10
martin-caceres,30,17,2700000,82.38,9
martin-caceres,29,16,4050000,82.38,8
martin-caceres,25,12,6300000,82.38,7
martin-caceres,24,11,7800000,82.38,6
martin-caceres,23,10,6300000,82.38,5
martin-caceres,22,9,6750000,82.38,4
martin-caceres,21,8,6300000,82.38,3
martin-caceres,20,7,5400000,82.38,2
martin-caceres,19,6,5400000,82.38,1
matteo-carbone,16,19,5400000,82.38,1
matteo-giorgini,20,18,5400000,82.38,3
matteo-giorgini,19,17,5400000,82.38,2
matteo-giorgini,19,16,5400000,82.38,1
mattia-fiorini,16,17,5400000,82.38,1
mattia-santi,16,19,5400000,82.38,2
mattia-santi,15,18,5400000,82.38,1
milan-badelj,30,19,1800000,82.38,10
milan-badelj,29,18,8100000,82.38,9
milan-badelj,25,14,13500000,82.38,8
milan-badelj,23,12,4500000,82.38,7
milan-badelj,19,8,4050000,82.38,6
milan-badelj,18,7,90000,82.38,5
milan-badelj,17,6,90000,82.38,4
milan-badelj,16,5,90000,82.38,3
milan-badelj,15,4,90000,82.38,2
milan-badelj,13,2,90000,82.38,1
niccolo-dodaro,16,19,90000,82.38,2
niccolo-dodaro,15,18,90000,82.38,1
nikola-milenkovic,19,16,4500000,82.38,5
nikola-milenkovic,19,15,4500000,82.38,4
nikola-milenkovic,18,15,4500000,82.38,3
nikola-milenkovic,17,14,4500000,82.38,2
nikola-milenkovic,16,13,4500000,82.38,1
patrick-cutrone,22,20,13950000,82.38,6
patrick-cutrone,21,19,18000000,82.38,5
patrick-cutrone,19,17,25200000,82.38,4
patrick-cutrone,16,14,360000,82.38,3
patrick-cutrone,14,12,360000,82.38,2
patrick-cutrone,8,6,360000,82.38,1
pietro-terracciano,27,17,720000,82.38,6
pietro-terracciano,25,15,315000,82.38,5
pietro-terracciano,24,14,180000,82.38,4
pietro-terracciano,23,13,180000,82.38,3
pietro-terracciano,21,11,90000,82.38,2
pietro-terracciano,20,10,90000,82.38,1
pol-lirola,22,19,9000000,82.38,5
pol-lirola,21,18,11700000,82.38,4
pol-lirola,19,16,4500000,82.38,3
pol-lirola,18,15,450000,82.38,2
pol-lirola,17,14,180000,82.38,1
rachid-ghezzal,28,20,4950000,82.38,6
rachid-ghezzal,27,19,4950000,82.38,5
rachid-ghezzal,26,18,7200000,82.38,4
rachid-ghezzal,25,17,3600000,82.38,3
rachid-ghezzal,20,12,7200000,82.38,2
rachid-ghezzal,18,10,7200000,82.38,1
riccardo-sottil,21,20,4500000,82.38,6
riccardo-sottil,20,19,3240000,82.38,5
riccardo-sottil,19,18,855000,82.38,4
riccardo-sottil,17,16,315000,82.38,3
riccardo-sottil,16,15,315000,82.38,2
riccardo-sottil,14,13,315000,82.38,1
romaric-guedegbe,16,19,315000,82.38,2
romaric-guedegbe,15,18,315000,82.38,1
samuele-sacchini,17,19,315000,82.38,1
samuele-spalluto,16,17,315000,82.38,1
tommaso-del-rosso,17,19,315000,82.38,1
tommaso-luci,16,19,315000,82.38,1
tommaso-marino,17,19,315000,82.38,1
tommaso-masi,17,19,315000,82.38,1
toni-fruk,19,20,45000,82.38,5
toni-fruk,18,19,45000,82.38,4
toni-fruk,17,18,45000,82.38,3
toni-fruk,15,16,45000,82.38,2
toni-fruk,11,12,45000,82.38,1
vincenzo-furina,17,19,45000,82.38,1
vittorio-agostinelli,17,19,45000,82.38,2
vittorio-agostinelli,16,18,45000,82.38,1
abdoulaye-diakhate,27,15,360000,82.38,6
abdoulaye-diakhate,26,14,270000,82.38,5
abdoulaye-diakhate,23,11,180000,82.38,4
abdoulaye-diakhate,22,10,180000,82.38,3
abdoulaye-diakhate,21,9,360000,82.38,2
abdoulaye-diakhate,20,8,360000,82.38,1
adama-soumaoro,21,13,7200000,82.38,4
adama-soumaoro,19,11,180000,82.38,3
adama-soumaoro,17,9,180000,82.38,2
adama-soumaoro,16,8,180000,82.38,1
albi-hanxhari,16,19,180000,82.38,1
alessio-erroi,16,19,180000,82.38,1
alessio-izzo,17,19,180000,82.38,2
alessio-izzo,16,18,180000,82.38,1
andrea-cambiaso,20,20,135000,82.38,4
andrea-cambiaso,19,19,146500,82.38,3
andrea-cambiaso,18,18,90000,82.38,2
andrea-cambiaso,17,17,68000,82.38,1
andrea-favilli,23,20,3600000,82.38,7
andrea-favilli,22,19,3600000,82.38,6
andrea-favilli,21,18,5400000,82.38,5
andrea-favilli,20,17,3600000,82.38,4
andrea-favilli,19,16,1800000,82.38,3
andrea-favilli,18,15,270000,82.38,2
andrea-favilli,17,14,45000,82.38,1
andrea-masiello,25,11,900000,82.38,7
andrea-masiello,22,8,2700000,82.38,6
andrea-masiello,21,7,45000,82.38,5
andrea-masiello,20,6,45000,82.38,4
andrea-masiello,19,5,45000,82.38,3
andrea-masiello,17,3,45000,82.38,2
andrea-masiello,16,2,45000,82.38,1
andrea-nesci,16,19,45000,82.38,1
andrea-pinamonti,20,19,12150000,82.38,6
andrea-pinamonti,19,18,9000000,82.38,5
andrea-pinamonti,18,17,1800000,82.38,4
andrea-pinamonti,16,15,450000,82.38,3
andrea-pinamonti,15,14,450000,82.38,2
andrea-pinamonti,14,13,450000,82.38,1
antonio-barreca,25,20,2700000,82.38,7
antonio-barreca,24,19,2700000,82.38,6
antonio-barreca,23,18,6300000,82.38,5
antonio-barreca,21,16,3150000,82.38,4
antonio-barreca,20,15,900000,82.38,3
antonio-barreca,19,14,900000,82.38,2
antonio-barreca,17,12,158000,82.38,1
antonio-sanabria,23,19,5850000,82.38,7
antonio-sanabria,20,16,6300000,82.38,6
antonio-sanabria,19,15,6750000,82.38,5
antonio-sanabria,18,14,3150000,82.38,4
antonio-sanabria,17,13,2295000,82.38,3
antonio-sanabria,16,12,540000,82.38,2
antonio-sanabria,15,11,540000,82.38,1
bilel-sahli,16,19,540000,82.38,1
cristian-romero,22,20,12600000,82.38,5
cristian-romero,21,19,12600000,82.38,4
cristian-romero,20,18,13500000,82.38,3
cristian-romero,18,16,675000,82.38,2
cristian-romero,17,15,135000,82.38,1
cristian-zapata,27,13,1800000,82.38,5
cristian-zapata,26,12,5400000,82.38,4
cristian-zapata,25,11,3600000,82.38,3
cristian-zapata,19,5,8100000,82.38,2
cristian-zapata,18,4,8100000,82.38,1
daniele-bolcano,15,19,8100000,82.38,1
davide-biraschi,21,15,360000,82.38,3
davide-biraschi,19,13,203000,82.38,2
davide-biraschi,17,11,45000,82.38,1
davide-incerti,17,19,203000,82.38,1
davide-ghigliotti,16,19,203000,82.38,1
dimitrije-anti%C4%87,16,19,203000,82.38,1
domenico-criscito,24,11,3600000,82.38,6
domenico-criscito,21,8,11250000,82.38,5
domenico-criscito,20,7,4050000,82.38,4
domenico-criscito,19,6,900000,82.38,3
domenico-criscito,17,4,900000,82.38,2
domenico-criscito,15,2,900000,82.38,1
edoardo-cesare-cristiani,16,19,900000,82.38,1
edoardo-goldaniga,26,19,1710000,82.38,8
edoardo-goldaniga,25,18,1800000,82.38,7
edoardo-goldaniga,24,17,2700000,82.38,6
edoardo-goldaniga,22,15,1350000,82.38,5
edoardo-goldaniga,21,14,720000,82.38,4
edoardo-goldaniga,20,13,225000,82.38,3
edoardo-goldaniga,19,12,68000,82.38,2
edoardo-goldaniga,17,10,68000,82.38,1
federico-marchetti,28,11,720000,82.38,8
federico-marchetti,25,8,4950000,82.38,7
federico-marchetti,23,6,900000,82.38,6
federico-marchetti,22,5,45000,82.38,5
federico-marchetti,21,4,45000,82.38,4
federico-marchetti,21,3,45000,82.38,3
federico-marchetti,20,3,45000,82.38,2
federico-marchetti,19,2,45000,82.38,1
federico-paoloni,16,19,45000,82.38,2
federico-paoloni,14,17,45000,82.38,1
filip-jagiello,23,20,1260000,82.38,3
filip-jagiello,22,19,1260000,82.38,2
filip-jagiello,16,13,900000,82.38,1
flavio-bianchi,20,20,180000,82.38,4
flavio-bianchi,18,18,180000,82.38,3
flavio-bianchi,17,17,180000,82.38,2
flavio-bianchi,15,15,180000,82.38,1
francesco-cassata,22,19,2250000,82.38,6
francesco-cassata,21,18,3150000,82.38,5
francesco-cassata,20,17,3150000,82.38,4
francesco-cassata,19,16,900000,82.38,3
francesco-cassata,18,15,135000,82.38,2
francesco-cassata,17,14,68000,82.38,1
francesco-rancati,17,19,135000,82.38,2
francesco-rancati,16,18,135000,82.38,1
giacomo-cavalli,17,19,135000,82.38,2
giacomo-cavalli,16,18,135000,82.38,1
giacomo-drago,19,20,68000,82.38,4
giacomo-drago,18,19,68000,82.38,3
giacomo-drago,17,18,68000,82.38,2
giacomo-drago,16,17,68000,82.38,1
giacomo-gasco,19,20,45000,82.38,3
giacomo-gasco,17,18,45000,82.38,2
giacomo-gasco,16,17,45000,82.38,1
giacomo-piu,17,19,45000,82.38,2
giacomo-piu,16,18,45000,82.38,1
giordano-conti,17,19,45000,82.38,2
giordano-conti,16,18,45000,82.38,1
giuseppe-agostinone,30,18,120333.3333,82.38,11
giuseppe-agostinone,29,17,135000,82.38,10
giuseppe-agostinone,28,16,101500,82.38,9
giuseppe-agostinone,24,12,90000,82.38,8
giuseppe-agostinone,23,11,45000,82.38,7
giuseppe-agostinone,22,10,45000,82.38,6
giuseppe-agostinone,21,9,45000,82.38,5
giuseppe-agostinone,19,7,45000,82.38,4
giuseppe-agostinone,18,6,45000,82.38,3
giuseppe-agostinone,17,5,45000,82.38,2
giuseppe-agostinone,16,4,45000,82.38,1
goran-pandev,31,14,1800000,82.38,9
goran-pandev,29,12,7650000,82.38,8
goran-pandev,28,11,9900000,82.38,7
goran-pandev,27,10,11250000,82.38,6
goran-pandev,21,4,14400000,82.38,5
goran-pandev,20,3,14400000,82.38,4
goran-pandev,19,2,14400000,82.38,3
goran-pandev,18,1,14400000,82.38,2
goran-pandev,17,0,14400000,82.38,1
hossein-zamani,16,19,14400000,82.38,2
hossein-zamani,14,17,14400000,82.38,1
iago-falque,30,20,5400000,82.38,14
iago-falque,27,17,7500000,82.38,13
iago-falque,26,16,7650000,82.38,12
iago-falque,25,15,6750000,82.38,11
iago-falque,24,14,7200000,82.38,10
iago-falque,23,13,1620000,82.38,9
iago-falque,22,12,1800000,82.38,8
iago-falque,21,11,1800000,82.38,7
iago-falque,20,10,1800000,82.38,6
iago-falque,19,9,247500,82.38,5
iago-falque,18,8,135000,82.38,4
iago-falque,17,7,135000,82.38,3
iago-falque,15,5,135000,82.38,2
iago-falque,11,1,135000,82.38,1
ivan-radovanovic,25,13,2700000,82.38,8
ivan-radovanovic,24,12,540000,82.38,7
ivan-radovanovic,23,11,810000,82.38,6
ivan-radovanovic,22,10,720000,82.38,5
ivan-radovanovic,21,9,450000,82.38,4
ivan-radovanovic,20,8,630000,82.38,3
ivan-radovanovic,20,7,720000,82.38,2
ivan-radovanovic,19,7,270000,82.38,1
jacopo-colombo,17,19,180000,82.38,1
jacopo-corci,16,19,180000,82.38,1
jacopo-turchet,17,19,180000,82.38,2
jacopo-turchet,16,18,180000,82.38,1
kacper-zielski,17,19,180000,82.38,1
krisildi-mata,16,19,180000,82.38,2
krisildi-mata,15,18,180000,82.38,1
lasse-schone,26,12,2700000,82.38,7
lasse-schone,22,8,2250000,82.38,6
lasse-schone,20,6,1080000,82.38,5
lasse-schone,19,5,1080000,82.38,4
lasse-schone,17,3,1080000,82.38,3
lasse-schone,16,2,1080000,82.38,2
lasse-schone,13,99,1080000,82.38,1
laurens-serpe,17,18,1080000,82.38,1
leonardo-raggio,19,20,135000,82.38,2
leonardo-raggio,17,18,135000,82.38,1
leonardo-zanetti,16,19,135000,82.38,1
