name,age,date,mv
jayden-houtriet,9,11,270000
job-froeling,18,20,270000
job-froeling,17,19,270000
job-froeling,16,18,270000
joel-thode,19,20,270000
joel-thode,17,18,270000
joel-thode,16,17,270000
joel-thode,15,16,270000
joel-thode,14,15,270000
joey-kesting,19,20,270000
joey-kesting,17,18,270000
joey-kesting,16,17,270000
joey-kesting,14,15,270000
jomairo-kogeldans,18,20,270000
jomairo-kogeldans,17,19,270000
jomairo-kogeldans,16,18,270000
jomairo-kogeldans,15,17,270000
jomairo-kogeldans,12,14,270000
jomairo-kogeldans,9,11,270000
bjorn-smits,36,11,45000
bjorn-smits,35,10,135000
bjorn-smits,34,9,135000
bjorn-smits,31,6,45000
bjorn-smits,29,4,45000
bjorn-smits,26,1,45000
bjorn-smits,24,99,45000
bjorn-smits,22,97,45000
bjorn-smits,17,92,45000
joshua-brenet,26,20,2430000
joshua-brenet,24,18,4500000
joshua-brenet,19,13,180000
joshua-brenet,18,12,180000
joshua-brenet,17,11,180000
joshua-brenet,15,9,180000
joshua-brenet,14,8,180000
joshua-brenet,12,6,180000
julian-lelieveld,22,20,360000
julian-lelieveld,21,19,315000
julian-lelieveld,20,18,270000
julian-lelieveld,17,15,270000
julian-lelieveld,16,14,270000
jurmain-blanchard,18,20,270000
jurmain-blanchard,17,19,270000
jurmain-blanchard,16,18,270000
kelvin-bui,18,20,270000
kelvin-bui,17,19,270000
kelvin-bui,16,18,270000
kelvin-bui,13,15,270000
kevin-gadellaa,17,20,270000
kevin-gadellaa,15,18,270000
kevin-gadellaa,14,17,270000
konstantinos-lamprou,29,20,495000
konstantinos-lamprou,28,19,630000
konstantinos-lamprou,26,17,1130000
konstantinos-lamprou,24,15,675000
konstantinos-lamprou,23,14,450000
konstantinos-lamprou,20,11,90000
konstantinos-lamprou,20,10,90000
konstantinos-lamprou,19,10,90000
konstantinos-lamprou,18,9,90000
konstantinos-lamprou,17,8,90000
konstantinos-lamprou,15,6,90000
konstantinos-lamprou,14,5,90000
lars-ten-teije,22,20,135000
lars-ten-teije,19,17,135000
lars-ten-teije,17,15,135000
luuk-wensink,17,20,135000
luuk-wensink,16,19,135000
luuk-wensink,15,18,135000
maikel-epskamp,18,20,135000
maikel-epskamp,17,19,135000
maikel-epskamp,16,18,135000
maikel-epskamp,11,13,135000
marcus-steffen,17,20,135000
marcus-steffen,16,19,135000
marcus-steffen,12,15,135000
matus-bero,23,18,1350000
matus-bero,21,16,900000
matus-bero,18,13,1350000
max-clark,22,18,225000
max-clark,21,17,45000
max-clark,20,16,45000
max-clark,19,15,45000
milan-beumer,18,20,45000
milan-beumer,17,19,45000
milan-beumer,16,18,45000
milan-beumer,15,17,45000
milan-beumer,13,15,45000
milan-beumer,11,13,45000
milan-beumer,10,12,45000
million-manhoef,18,20,45000
million-manhoef,17,19,45000
million-manhoef,15,17,45000
million-manhoef,14,16,45000
million-manhoef,9,11,45000
million-manhoef,8,10,45000
nigel-van-haveren,17,20,45000
nigel-van-haveren,16,19,45000
nigel-van-haveren,13,16,45000
nikolas-agrafiotis,20,20,45000
nikolas-agrafiotis,19,19,45000
nikolas-agrafiotis,17,17,45000
nikolas-agrafiotis,16,16,45000
nikolas-agrafiotis,14,14,45000
nouha-dicko,28,20,1080000
nouha-dicko,27,19,1350000
nouha-dicko,25,17,1350000
nouha-dicko,22,14,225000
nouha-dicko,22,13,225000
nouha-dicko,21,13,225000
nouha-dicko,20,12,225000
nouha-dicko,19,11,225000
nouri-cheung,18,20,225000
nouri-cheung,17,19,225000
nouri-cheung,15,17,225000
nouri-cheung,14,16,225000
nouri-cheung,8,10,225000
omid-musawi,19,20,225000
omid-musawi,17,18,225000
omid-musawi,15,16,225000
omid-musawi,10,11,225000
oussama-tannane,26,20,900000
oussama-tannane,25,19,1130000
oussama-tannane,24,18,1350000
oussama-tannane,23,17,2700000
oussama-tannane,22,16,1130000
oussama-tannane,19,13,180000
oussama-tannane,18,12,180000
oussama-tannane,17,11,180000
oussama-tannane,16,10,180000
oussama-tannane,15,9,180000
ozgur-aktas,24,21,68000
ozgur-aktas,23,20,45000
ozgur-aktas,22,19,45000
ozgur-aktas,21,18,45000
ozgur-aktas,19,16,45000
ozgur-aktas,18,15,45000
ozgur-aktas,17,14,45000
ozgur-aktas,15,12,45000
patrick-vroegh,19,19,45000
patrick-vroegh,18,18,45000
patrick-vroegh,16,16,45000
patrick-vroegh,15,15,45000
remko-pasveer,33,17,630000
remko-pasveer,30,14,1130000
remko-pasveer,26,10,495000
remko-pasveer,24,8,270000
remko-pasveer,22,6,225000
remko-pasveer,20,4,270000
richie-musaba,20,21,113000
richie-musaba,19,20,90000
richie-musaba,18,19,90000
richie-musaba,17,18,90000
richie-musaba,16,17,90000
richie-musaba,15,16,90000
richie-musaba,12,13,90000
richie-musaba,10,11,90000
richie-musaba,8,9,90000
riechedly-bazoer,23,19,2475000
riechedly-bazoer,22,18,2700000
riechedly-bazoer,21,17,13500000
riechedly-bazoer,18,14,270000
riechedly-bazoer,17,13,270000
riechedly-bazoer,17,12,270000
riechedly-bazoer,16,12,270000
riechedly-bazoer,15,11,270000
riechedly-bazoer,10,6,270000
roy-beerens,30,18,1350000
roy-beerens,28,16,1800000
roy-beerens,26,14,2700000
roy-beerens,23,11,3600000
roy-beerens,19,7,180000
roy-beerens,17,5,45000
roy-beerens,16,4,180000
roy-kuijpers,19,19,180000
roy-kuijpers,17,17,180000
roy-kuijpers,16,16,180000
ruben-van-kouwen,19,20,180000
ruben-van-kouwen,17,18,180000
ruben-van-kouwen,16,17,180000
ruben-van-kouwen,14,15,180000
sondre-tronstad,25,20,450000
sondre-tronstad,21,16,90000
sondre-tronstad,19,14,90000
sondre-tronstad,17,12,90000
thomas-buitink,18,18,180000
thomas-buitink,16,16,180000
thomas-buitink,15,15,180000
thomas-buitink,10,10,180000
tim-matavz,31,20,1440000
tim-matavz,28,17,810000
tim-matavz,27,16,1800000
tim-matavz,25,14,4500000
tim-matavz,22,11,4950000
tim-matavz,20,8,270000
tim-matavz,19,8,270000
tim-matavz,18,7,270000
tim-matavz,17,6,270000
tomas-hajek,27,19,750000
tomas-hajek,25,17,540000
tomas-hajek,21,13,90000
tomas-hajek,18,10,90000
yassin-oukili,19,20,90000
yassin-oukili,17,18,90000
yassin-oukili,16,17,90000
yassin-oukili,15,16,90000
younes-zakir,21,20,90000
younes-zakir,19,18,90000
younes-zakir,17,16,90000
younes-zakir,16,15,90000
younes-zakir,12,11,90000
aaron-bastiaans,17,19,90000
aaron-bastiaans,16,18,90000
aaron-bastiaans,15,17,90000
adam-mami,19,20,90000
adam-mami,18,19,90000
adam-mami,17,18,90000
adam-mami,16,17,90000
adam-mami,14,15,90000
bram-verbong,18,18,45000
bram-verbong,16,16,90000
christian-kum,33,18,360000
christian-kum,31,16,540000
christian-kum,29,14,540000
christian-kum,27,12,675000
christian-kum,21,6,675000
christian-kum,19,4,675000
christian-kum,17,2,675000
christian-kum,15,0,675000
coby-sultan,19,20,675000
coby-sultan,18,19,675000
danny-post,24,13,113000
danny-post,22,11,90000
danny-post,20,9,67500
danny-post,18,7,90000
ertan-hajdaraj,16,19,90000
evert-linthorst,18,18,68000
evert-linthorst,17,17,68000
evert-linthorst,16,16,68000
evert-linthorst,14,14,68000
evert-linthorst,9,9,68000
fin-pleunis,18,20,68000
fin-pleunis,17,19,68000
haji-wright,22,20,315000
haji-wright,21,19,450000
haji-wright,20,18,270000
haji-wright,19,17,180000
haji-wright,18,16,180000
haji-wright,18,15,180000
haji-wright,17,15,180000
johannes-jahn,26,20,180000
johannes-jahn,25,19,180000
johannes-jahn,22,16,180000
johannes-jahn,21,15,180000
johannes-jahn,19,13,180000
johannes-jahn,18,12,180000
jens-craenmehr,18,20,45000
jens-craenmehr,17,19,45000
jens-craenmehr,15,17,45000
jens-jacobs,36,12,45000
jens-jacobs,30,6,45000
jerome-sinclair,25,21,428000
jerome-sinclair,24,20,428000
jerome-sinclair,23,19,1350000
jerome-sinclair,22,18,1350000
jerome-sinclair,21,17,1350000
jerome-sinclair,20,16,90000
jerome-sinclair,19,15,90000
jerome-sinclair,18,14,90000
jerome-sinclair,16,12,90000
jerome-sinclair,15,11,90000
jesse-probst,19,20,90000
jesse-probst,17,18,90000
jessy-hendrikx,18,20,90000
jessy-hendrikx,17,19,90000
jessy-hendrikx,15,17,90000
joel-roeffen,19,20,90000
joel-roeffen,17,18,90000
joel-roeffen,15,16,90000
joep-munsters,17,19,90000
joep-munsters,16,18,90000
joep-munsters,14,16,90000
joep-munsters,9,11,90000
john-yeboah,20,20,518000
john-yeboah,19,19,720000
john-yeboah,17,17,720000
john-yeboah,16,16,720000
john-yeboah,15,15,720000
johnatan-opoku,30,20,473000
johnatan-opoku,25,15,225000
johnatan-opoku,23,13,135000
johnatan-opoku,21,11,135000
johnatan-opoku,18,8,135000
jonas-theuerzeit,18,20,135000
jonas-theuerzeit,17,19,135000
jonas-theuerzeit,16,18,135000
joost-peeters,19,20,135000
joost-peeters,17,18,135000
jur-clabbers,18,20,135000
jur-clabbers,17,19,135000
jur-clabbers,16,18,135000
jur-verstegen,17,20,135000
jur-verstegen,15,18,135000
justin-coenen,19,20,135000
justin-coenen,17,18,135000
lars-nabbe,18,20,135000
lars-nabbe,17,19,135000
lee-cattermole,32,20,1800000
lee-cattermole,31,19,2700000
lee-cattermole,21,9,3330000
lee-cattermole,20,8,1800000
lee-cattermole,18,6,1800000
lee-cattermole,16,4,1800000
lennart-mehler,17,20,1800000
lennart-mehler,16,19,1800000
lennart-mehler,14,17,1800000
levy-bosch,19,20,1800000
levy-bosch,17,18,1800000
marko-antunic,20,20,1800000
marko-antunic,19,19,1800000
marko-antunic,18,18,1800000
martijn-samson,20,20,1800000
martijn-samson,19,19,1800000
martijn-samson,17,17,1800000
martijn-samson,15,15,1800000
maxim-van-peer,17,20,1800000
maxim-van-peer,16,19,1800000
niek-munsters,18,20,1800000
niek-munsters,17,19,1800000
niek-munsters,16,18,1800000
niek-munsters,14,16,1800000
niels-blaszczyk,19,20,1800000
niels-blaszczyk,17,18,1800000
niels-blaszczyk,16,17,1800000
niels-blaszczyk,15,16,1800000
nils-roseler,28,20,585000
nils-roseler,24,16,248000
nils-roseler,22,14,450000
nils-roseler,21,13,540000
nils-roseler,20,12,247500
nils-roseler,18,10,135000
nils-roseler,17,9,135000
nils-roseler,15,7,135000
oussama-darfalou,27,20,810000
oussama-darfalou,25,18,900000
oussama-darfalou,23,16,495000
oussama-darfalou,22,15,540000
oussama-darfalou,21,14,540000
oussama-darfalou,19,12,540000
oussama-darfalou,16,9,540000
paul-wienhoven,20,20,68000
paul-wienhoven,19,19,68000
paul-wienhoven,17,17,68000
paul-wienhoven,15,15,68000
peter-van-ooijen,28,20,495000
peter-van-ooijen,26,18,495000
peter-van-ooijen,23,15,450000
peter-van-ooijen,22,14,450000
peter-van-ooijen,20,12,45000
peter-van-ooijen,19,11,45000
peter-van-ooijen,17,9,45000
peter-van-ooijen,15,7,45000
peter-van-ooijen,11,3,45000
peter-van-ooijen,8,0,45000
quint-janssen,16,19,45000
richard-neudecker,24,20,428000
richard-neudecker,23,19,720000
richard-neudecker,20,16,270000
richard-neudecker,19,15,90000
richard-neudecker,18,14,45000
richard-neudecker,17,13,45000
richard-neudecker,16,12,45000
richard-neudecker,14,10,45000
roel-janssen,30,20,270000
roel-janssen,26,16,180000
roel-janssen,21,11,45000
roel-janssen,20,10,45000
roel-janssen,19,9,45000
roy-gelmi,25,20,585000
roy-gelmi,22,17,900000
roy-gelmi,20,15,23000
roy-gelmi,18,13,900000
simon-janssen,18,18,900000
simon-janssen,17,17,900000
simon-janssen,15,15,900000
simon-janssen,11,11,900000
sotirios-kokkinis,20,20,900000
sotirios-kokkinis,19,19,900000
sotirios-kokkinis,17,17,900000
sotirios-kokkinis,16,16,900000
sotirios-kokkinis,15,15,900000
sotirios-kokkinis,14,14,900000
sotirios-kokkinis,10,10,900000
stan-henderikx,17,20,900000
stan-van-dijck,18,18,68000
stan-van-dijck,17,17,68000
stan-van-dijck,16,16,68000
steffen-schafer,25,19,405000
steffen-schafer,23,17,158000
steffen-schafer,22,16,90000
steffen-schafer,20,14,45000
steffen-schafer,19,13,23000
steffen-schafer,17,11,23000
steffen-schafer,16,10,23000
thijme-verheijen,17,20,23000
thijme-verheijen,15,18,23000
thomas-bruns,28,20,675000
thomas-bruns,27,19,810000
thomas-bruns,25,17,1350000
thomas-bruns,19,11,1350000
thomas-bruns,17,9,1350000
thorsten-kirschbaum,32,19,180000
thorsten-kirschbaum,31,18,360000
thorsten-kirschbaum,28,15,630000
thorsten-kirschbaum,26,13,900000
thorsten-kirschbaum,23,10,495000
thorsten-kirschbaum,22,9,300000
thorsten-kirschbaum,19,6,90000
thorsten-kirschbaum,17,4,90000
thorsten-kirschbaum,15,2,90000
thorsten-kirschbaum,12,99,90000
tobias-pachonik,24,19,450000
tobias-pachonik,22,17,135000
tobias-pachonik,21,16,225000
tobias-pachonik,20,15,270000
tobias-pachonik,19,14,68000
tobias-pachonik,18,13,23000
tobias-pachonik,16,11,23000
tobias-pachonik,15,10,23000
tobias-pachonik,14,9,23000
tristan-dekker,18,16,68000
tristan-dekker,15,13,68000
tristan-dekker,8,6,68000
yahcuroo-roemer,17,18,68000
yahcuroo-roemer,16,17,68000
yahcuroo-roemer,8,9,68000
amoros-nshimirimana,19,20,68000
amoros-nshimirimana,18,19,68000
amoros-nshimirimana,17,18,68000
amoros-nshimirimana,16,17,68000
amoros-nshimirimana,14,15,68000
axel-theuns,18,20,68000
axel-theuns,16,18,68000
axel-theuns,14,16,68000
bart-nieuwkoop,24,20,1080000
bart-nieuwkoop,23,19,1350000
bart-nieuwkoop,19,15,45000
bart-nieuwkoop,17,13,1350000
che-nunnely,20,19,270000
che-nunnely,19,18,45000
che-nunnely,16,15,45000
che-nunnely,15,14,45000
che-nunnely,13,12,45000
che-nunnely,10,9,45000
christos-voutsas,19,20,45000
christos-voutsas,18,19,45000
connor-van-den-berg,18,19,45000
connor-van-den-berg,17,18,45000
connor-van-den-berg,16,17,45000
connor-van-den-berg,15,16,45000
daan-legro,16,18,45000
daan-legro,15,17,45000
daan-legro,10,12,45000
daan-struckman,17,18,45000
daan-struckman,16,17,45000
daan-struckman,15,16,45000
damil-dankerlui,24,20,585000
damil-dankerlui,22,18,248000
damil-dankerlui,19,15,45000
damil-dankerlui,15,11,248000
dylan-ryan,17,17,146500
elton-kabangu,21,19,360000
elton-kabangu,19,17,45000
elton-kabangu,18,16,360000
felida-di-livio,19,20,360000
felida-di-livio,17,18,360000
felida-di-livio,15,16,360000
felida-di-livio,14,15,360000
fernando-lewis,27,20,653000
fernando-lewis,24,17,270000
fernando-lewis,22,15,210000
fernando-lewis,21,14,180000
fernando-lewis,18,11,180000
fernando-lewis,16,9,180000
freek-heerkens,24,13,180000
freek-heerkens,21,10,180000
freek-heerkens,19,8,180000
freek-heerkens,17,6,180000
freek-heerkens,15,4,180000
gorkem-saglam,22,20,270000
gorkem-saglam,18,16,113000
gorkem-saglam,17,14,113000
gorkem-saglam,15,13,113000
gorkem-saglam,8,6,113000
hafid-jahaoui,17,20,113000
hafid-jahaoui,15,18,113000
hafid-jahaoui,13,16,113000
james-mcgarry,22,20,180000
james-mcgarry,20,18,180000
james-mcgarry,17,15,158000
james-mcgarry,16,14,180000
jelle-furrer,19,20,180000
jelle-furrer,17,18,180000
jelte-pal,18,20,180000
jelte-pal,17,19,180000
joao-queiros,22,20,405000
joao-queiros,21,19,720000
joao-queiros,20,18,720000
joao-queiros,19,17,1350000
joao-queiros,17,15,1350000
joao-queiros,16,14,1350000
jonathan-van-der-pol,18,20,1350000
jonathan-van-der-pol,17,19,1350000
jordens-peters,25,12,225000
jordens-peters,18,5,90000
jordens-peters,17,4,225000
keina-yamaguchi,18,19,225000
lars-dickens,19,18,225000
lars-dickens,18,17,225000
lars-dickens,17,16,225000
lars-dickens,16,15,225000
maikel-jansen,19,20,225000
maikel-jansen,18,19,225000
maikel-jansen,17,18,225000
maikel-jansen,16,17,225000
maikel-jansen,13,14,225000
marios-vrousai,22,20,810000
marios-vrousai,21,19,180000
marios-vrousai,18,16,180000
marios-vrousai,17,15,180000
mark-van-der-heijden,27,14,180000
martijn-van-de-sande,17,20,180000
martijn-van-de-sande,15,18,180000
martijn-van-de-sande,13,16,180000
mats-kohlert,21,19,135000
mats-kohlert,20,18,90000
mats-kohlert,18,16,90000
mats-kohlert,17,15,90000
mats-kohlert,16,14,90000
mats-kohlert,15,13,90000
mats-kohlert,13,11,90000
mats-kohlert,10,8,90000
michael-woud,22,21,383000
michael-woud,21,20,270000
michael-woud,19,18,270000
michael-woud,18,17,270000
michael-woud,17,16,270000
michael-woud,16,15,270000
miquel-nelom,29,19,450000
miquel-nelom,28,18,607500
miquel-nelom,21,11,405000
miquel-nelom,20,10,60333.33333
miquel-nelom,19,9,45000
miquel-nelom,13,3,45000
niels-van-berkel,19,20,45000
niels-van-berkel,17,18,45000
niels-van-berkel,15,16,45000
niels-van-berkel,13,14,45000
niels-van-berkel,10,11,45000
niels-van-berkel,8,9,45000
paul-gladon,27,19,480000
paul-gladon,26,18,630000
paul-gladon,25,17,675000
paul-gladon,24,16,585000
paul-gladon,23,15,315000
paul-gladon,22,14,135000
paul-gladon,21,13,45000
paul-gladon,19,11,45000
paul-gladon,17,9,45000
pol-llonch,26,18,360000
pol-llonch,25,17,270000
pol-llonch,24,16,270000
pol-llonch,23,15,270000
pol-llonch,22,14,270000
rick-zuijderwijk,18,19,270000
rick-zuijderwijk,17,18,270000
rick-zuijderwijk,15,16,270000
rick-zuijderwijk,9,10,270000
sam-spijkers,18,20,270000
sam-spijkers,16,18,270000
sander-emmen,19,20,270000
sander-emmen,17,18,270000
sander-emmen,15,16,270000
sander-emmen,10,11,270000
sebastian-holmen,27,19,1130000
sebastian-holmen,24,16,810000
sebastian-holmen,20,12,1130000
sjeffie-verhagen,16,19,1130000
sjeffie-verhagen,15,18,1130000
sjeffie-verhagen,14,17,1130000
teun-jongbloets,19,20,1130000
teun-jongbloets,17,18,1130000
teun-jongbloets,15,16,1130000
teun-jongbloets,13,14,1130000
timo-regouin,18,20,1130000
timo-regouin,17,19,1130000
timo-regouin,15,17,1130000
timo-regouin,10,12,1130000
timon-wellenreuther,24,20,900000
timon-wellenreuther,21,17,270000
timon-wellenreuther,20,16,630000
timon-wellenreuther,19,15,360000
timon-wellenreuther,18,14,90000
timon-wellenreuther,17,13,90000
timon-wellenreuther,16,12,90000
timon-wellenreuther,14,10,90000
timon-wellenreuther,13,9,90000
timon-wellenreuther,11,7,90000
timon-wellenreuther,9,5,90000
tristen-paauwe,17,20,90000
tristen-paauwe,16,19,90000
vangelis-pavlidis,20,19,517500
vangelis-pavlidis,19,18,180000
vangelis-pavlidis,17,16,180000
vangelis-pavlidis,16,15,180000
wesley-spieringhs,18,20,180000
wesley-spieringhs,17,19,180000
wesley-spieringhs,15,17,180000
wesley-spieringhs,10,12,180000
adrien-tameze,26,20,4590000
adrien-tameze,23,17,720000
adrien-tameze,21,15,720000
adrien-tameze,20,14,720000
adrien-tameze,18,12,720000
aimone-cali,23,20,113000
aimone-cali,22,19,113000
aimone-cali,21,18,113000
aimone-cali,20,17,79000
aimone-cali,19,16,113000
aimone-cali,18,15,45000
aimone-cali,17,14,113000
alassane-sidibe,17,19,113000
alassane-sidibe,16,18,113000
papu-gomez,26,14,7200000
papu-gomez,25,13,9900000
papu-gomez,22,10,2250000
papu-gomez,21,9,3150000
papu-gomez,17,5,2250000
alessandro-cortinovis,17,18,2250000
alessandro-cortinovis,16,17,2250000
alessandro-falleni,17,20,2250000
alessandro-falleni,16,19,2250000
alessandro-falleni,15,18,2250000
alessandro-romairone,19,19,45000
alessandro-romairone,18,18,45000
alessandro-romairone,17,17,68000
alessandro-romairone,16,16,68000
alessio-rosato,22,18,68000
amad-diallo,19,21,13500000
amad-diallo,18,20,13500000
amad-diallo,16,18,13500000
amad-diallo,15,17,13500000
amad-diallo,13,15,13500000
amer-mehic,21,20,13500000
amer-mehic,20,19,13500000
amer-mehic,19,18,13500000
amer-mehic,18,17,13500000
andrea-ceresoli,17,20,13500000
andrea-ceresoli,16,19,13500000
andrea-mallamo,18,20,13500000
andrea-mallamo,17,19,13500000
luca-olivieri,19,20,13500000
luca-olivieri,17,18,13500000
andrea-testa,29,19,180000
andrea-testa,28,18,180000
andrea-testa,27,17,45000
andrea-testa,26,16,225000
andrea-testa,25,15,225000
andrea-testa,24,14,180000
andrea-testa,20,10,180000
andrea-testa,19,9,180000
andrea-testa,15,5,180000
andrea-viviani,19,21,180000
andrea-viviani,18,20,180000
andrea-viviani,17,19,180000
andrea-viviani,16,18,180000
angelo-pisoni,19,53,180000
antonio-reda,19,21,180000
antonio-reda,18,20,180000
antonio-reda,17,19,180000
antonio-reda,16,18,180000
antonio-reda,14,16,180000
berat-djimsiti,25,18,900000
berat-djimsiti,24,17,630000
berat-djimsiti,23,16,810000
berat-djimsiti,19,12,225000
berat-djimsiti,18,11,45000
berat-djimsiti,17,10,45000
berat-djimsiti,16,9,45000
bosko-sutalo,20,20,1350000
bosko-sutalo,18,18,1350000
bosko-sutalo,17,17,1350000
bosko-sutalo,15,15,1350000
caleb-okoli,20,21,720000
caleb-okoli,19,20,720000
caleb-okoli,17,18,720000
caleb-okoli,16,17,720000
caleb-okoli,14,15,720000
christophe-renault,18,20,720000
christophe-renault,17,19,720000
david-heidenreich,21,21,270000
david-heidenreich,20,20,270000
david-heidenreich,17,17,270000
david-heidenreich,16,16,270000
davide-ghislandi,18,19,270000
davide-ghislandi,17,18,270000
davide-ghislandi,16,17,270000
dino-mehic,17,20,270000
dino-mehic,16,19,270000
duvan-zapata,29,20,40500000
duvan-zapata,27,18,18000000
duvan-zapata,26,17,7650000
duvan-zapata,24,15,6750000
duvan-zapata,22,13,2700000
duvan-zapata,20,11,135000
duvan-zapata,17,8,2700000
ebrima-colley,21,21,2700000
ebrima-colley,20,20,495000
edoardo-scanagatta,18,20,270000
edoardo-scanagatta,17,19,270000
edoardo-scanagatta,16,18,270000
emanuele-marcaletti,19,21,270000
emanuele-marcaletti,18,20,270000
emanuele-marcaletti,17,19,270000
emmanuel-gyabuaa,17,18,270000
emmanuel-gyabuaa,16,17,270000
emmanuel-gyabuaa,14,15,270000
federico-bergonzi,20,21,135000
federico-bergonzi,19,20,135000
federico-bergonzi,18,19,135000
federico-bergonzi,17,18,135000
federico-gennari,25,17,135000
federico-gennari,24,16,135000
federico-moraschi,17,20,135000
federico-moraschi,16,19,135000
federico-pagani,17,20,135000
federico-pagani,16,19,135000
federico-polloni,17,20,135000
